id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance,abstract_provenance
doi:10.1115/87-gt-229,A Trade-Off Study of Rotor Tip Clearance Flow in a Turbine/Exhaust Diffuser System,1987,https://doi.org/10.1115/87-gt-229,"In a modern gas turbine power plant, the axial exhaust diffuser accounts for up to 10% of the generator power. An unshrouded rotor, due to its highly energetic tip clearance flow, improves the pressure recovery characteristic of the exhaust diffuser, while the power production within the blading suffers a loss as a result of the tip leakage flow. In this paper, these conflicting trends are thermodynamically investigated and nondimensional expressions are derived which facilitate the task of a gas turbine system designer. Conservatively, 1% thermal efficiency gain results from elimination of the last rotor tip clearance flow. The corresponding increase in thermal efficiency of a modern gas turbine power plant due to enhanced diffuser pressure recovery is less than one percent.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 34, ""source_id"": ""doi:10.1115/87-gt-229""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 34, ""source_id"": ""doi:10.1115/87-gt-229""}"
doi:10.1115/94-gt-363,The Effect of Tip Clearance on a Swept Transonic Compressor Rotor,1994,https://doi.org/10.1115/94-gt-363,"An experimental and numerical investigation of detailed tip clearance flow structures and their effects on the aerodynamic performance of a modern low-aspect-ratio, high-through-flow, axial transonic fan is presented. Rotor flow fields were investigated at two clearance levels experimentally, at tip clearance to tip blade chord ratios of 0.27 and 1.87 percent, and at four clearance levels numerically, at ratios of zero, 0.27, 1.0, and 1.87 percent. The numerical method seems to calculate the rotor aerodynamics well, with some disagreement in loss calculation which might be improved with improved turbulence modeling and a further refined grid. Both the experimental and the numerical results indicate that the performance of this class of rotors is dominated by the tip clearance flows. Rotor efficiency drops six points when the tip clearance is increased from 0.27 to 1.87 percent, and flow range decreases about 30 percent. No optimum clearance size for the present rotor was indicated. Most of the efficiency change occurs near the tip section, with the interaction between the tip clearance flow and the passage shock becoming much stronger when the tip clearance is increased. In all cases, the shock structure was three-dimensional and swept, with the shock becoming normal to the endwall near the shroud.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 39, ""source_id"": ""doi:10.1115/94-gt-363""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 39, ""source_id"": ""doi:10.1115/94-gt-363""}"
doi:10.1115/94-gt-479,Effect of Axially Non-Uniform Rotor Tip Clearance on the Performance of a High Speed Axial Flow Compressor Stage,1994,https://doi.org/10.1115/94-gt-479,"An axially non-uniform type of rotor tip clearance was conceived and tried on a single stage compressor. This concept is based on the advantages of a smaller tip clearance in the front portion of the blade and a larger clearance in the rear portion which allows a higher tip leakage flow to interact with the passage secondary flow, casing wall boundary layer, separated flow on the blade suction surface and the scraping vortex, which are more prominent at the rear portion of the blade. Experimental results indicated that an axially non-uniform clearance can provide improved performance of a compressor stage. Providing the tip clearance in the compressor casing instead of at the blade tip indicated certain advantages. An ‘optimum’ value of rotor tip clearance was noticed for this compressor stage, both for axially uniform and axially non-uniform clearance.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 16, ""source_id"": ""doi:10.1115/94-gt-479""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 3, ""source_id"": ""doi:10.1115/94-gt-479""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 16, ""source_id"": ""doi:10.1115/94-gt-479""}"
doi:10.1115/96-gt-349,Capacitive Measurement of Compressor and Turbine Blade Tip to Casing Running Clearance,1996,https://doi.org/10.1115/96-gt-349,"It is an established fact that the efficiency of a gas turbine engine has an inverse relationship with the clearance between the rotor blades and the casing (Tip Clearance, or TC). TC is an essential measurement during the testing of development engines. While commercial TC measurement systems are available, their applicability to an engine is dictated by engine size, geometry, physical accessibility and temperature distribution around the measurement region. This paper describes the development of a TC measurement system, based on the capacitive measurement principle, which was undertaken to satisfy the application requirements of a specific class of gas turbine engines. The requirements included a relatively long and flexible cable to route the electrical signals out of the engine. The TC measurement system was successfully used during engine testing and valuable data were obtained.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 10, ""source_id"": ""doi:10.1115/96-gt-349""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 10, ""source_id"": ""doi:10.1115/96-gt-349""}"
doi:10.1115/gt2007-27393,Turbine Blade Tip Clearance Measurement Instrumentation,2007,https://doi.org/10.1115/gt2007-27393,"New and future gas turbine engines are being required to provide greater thrust with improved efficiency, while simultaneously reducing life cycle operating costs. Improved component capabilities enable active control methods to provide better control of engine operation with reduced margin. One area of interest is a means to assess the relative position of rotating machinery in real-time, in particular hot section turbo machinery. To this end, Hamilton Sundstrand is working to develop a real-time means to monitor blade position relative to the engine static structure. This approach may yield other engine operating characteristics useful in assessing component health, specifically measuring blade tip clearance, time-of-arrival, and other parameters. UTC is leveraging its many years of experience with engine control systems to develop a microwave-based sensing device, applicable to both military and commercial engines. The presentation will discuss a hot section engine demonstration of a blade position monitoring system and the control system implications posed by a microwave-based solution. Considerations necessary to implement such a system and the challenges associated with integrating a microwave-based sensor system into an engine control system are discussed.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 18, ""source_id"": ""doi:10.1115/gt2007-27393""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 18, ""source_id"": ""doi:10.1115/gt2007-27393""}"
doi:10.1115/gt2013-95255,Unsteady Analysis on the Effects of Tip Clearance Height on Hot Streak Migration Across Rotor Blade Tip Clearance,2013,https://doi.org/10.1115/gt2013-95255,"This paper presents an investigation on the hot streak migration across rotor blade tip clearance in a high pressure gas turbine with different tip clearance heights. The blade geometry is taken from the first stage of GE-E3 turbine engine. Three tip clearances, 1.0%, 1.5% and 2.5% of the blade span with a flat tip were investigated respectively, and the uniform and non-uniform inlet temperature profiles were taken as the inlet boundary conditions. By solving the unsteady compressible Reynolds-averaged Navier-Stokes equations, the time dependent solutions were obtained. The results indicate that the large tip clearance intensifies the leakage flow, increases the hot streak migration rate, and aggravates the heat transfer environment on blade tip. However, the reverse secondary flow dominated by the relative motion of casing is insensitive to the change of tip clearance height. Attributed to the high-speed rotation of rotor blade and the low pressure difference between both sides of blade, a reverse leakage flow zone emerges over blade tip near trailing edge. To eliminate the effects of blade profile variation due to twist along the blade span on the aerothermal performance in tip clearance, the tested rotor (straight) blade and the original rotor (twisted) blade of GE-E3 first stage with the same tip profile are compared in this paper.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 39, ""source_id"": ""doi:10.1115/gt2013-95255""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 40, ""source_id"": ""doi:10.1115/gt2013-95255""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 10, ""source_id"": ""doi:10.1115/gt2013-95255""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 39, ""source_id"": ""doi:10.1115/gt2013-95255""}"
doi:10.1115/gt2017-63980,Investigation on the Turbine Blade Tip Clearance Measurement and Active Clearance Control Based on Eddy Current Pulse-Trigger Method,2017,https://doi.org/10.1115/gt2017-63980,"Blade tip clearance (BTC) measurement and active clearance control (ACC) have been and continue to be a fundamental concern in turbomachinery, which are closely bound up with the efficiency and reliability. This paper addresses the BTC measurement and ACC experimental study based on eddy current pulse-trigger method (ECPTM). And the implementation of ACC by axial displacement of the blisk is novel and this paper is the first to present the technique. The purpose of this paper is three fold. The first portion of this paper addresses the BTC measurement in different rotating speeds based on the larger scale rig, where a high-bandwidth (100 kHz) eddy current sensor (HECS) is employed. The results show that the relative errors of BTC values are not much bigger than 20%. The result indicates that ECPTM is more generally applicable in the condition where the eddy current sensor (ECS) is insufficient sampling caused by the limit of narrow bandwidth, especially under the high linear velocity condition. The second portion of this paper describes the ACC system where an electro-hydraulic proportional position control system (EHPPCS) is employed as the actuator. EHPPCS has the advantages of small size, fast response, resistance to load stiffness, large output and simple operation, which is widely applicable to the automatic control system of industrial power. This system optimizes the geometry shapes of casing and the blade tips to create a linear relationship of BTC values related to t",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 25, ""source_id"": ""doi:10.1115/gt2017-63980""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 25, ""source_id"": ""doi:10.1115/gt2017-63980""}"
doi:10.1117/1.oe.51.8.081514,Turbine blade tip clearance measurement using a skewed dual-beam fiber optic sensor,2012,https://doi.org/10.1117/1.oe.51.8.081514,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 8, ""source_id"": ""doi:10.1117/1.oe.51.8.081514""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 8, ""source_id"": ""doi:10.1117/1.oe.51.8.081514""}"
doi:10.1155/2011/516128,Blade by Blade Tip Clearance Measurement,2011,https://doi.org/10.1155/2011/516128,"This paper describes a capacitance-based tip clearance measurement system which engineers have used in the most demanding turbine test applications. The capacitance probe has survived extended use in a major European gas turbine manufacturer's high-temperature demonstrator unit, where it functioned reliably at a turbine entry temperature in excess of 1800 degrees Kelvin. This paper explores blade by blade tip clearance measurement techniques and examines probe performance under laboratory conditions in support of high-temperature installations. The paper outlines the blade by blade tip clearance measurement technique and describes the experimental facility used to study tip clearance measurement. The paper also fully describes the method used to calibrate the measurement system in order to ascertain measurement accuracy. The paper clarifies how the practical problems were overcome associated with making blade by blade tip clearance measurements in both compressor and turbine environments. Since its initial development, gas turbine development programmes have routinely used the clearance measurement system. The inherent robustness of the system has resulted in reliable in-service measurement of clearance in real world applications.",6,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 21, ""source_id"": ""doi:10.1155/2011/516128""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 21, ""source_id"": ""doi:10.1155/2011/516128""}"
doi:10.2139/ssrn.4536337,Numerical Investigate on the Influence of Non-Uniform Tip Clearance on Rotor Tip Clearance Flow Filed Structure,2023,https://doi.org/10.2139/ssrn.4536337,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 2, ""source_id"": ""doi:10.2139/ssrn.4536337""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 40, ""source_id"": ""doi:10.2139/ssrn.4536337""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 2, ""source_id"": ""doi:10.2139/ssrn.4536337""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 2, ""source_id"": ""doi:10.2139/ssrn.4536337""}"
doi:10.2139/ssrn.4811593,Impact of Non-Axisymmetric Tip Clearance on the Aerodynamic and Aeroelastic Stabilities of a Transonic Compressor,2024,https://doi.org/10.2139/ssrn.4811593,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 11, ""source_id"": ""doi:10.2139/ssrn.4811593""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 11, ""source_id"": ""doi:10.2139/ssrn.4811593""}"
doi:10.2139/ssrn.4853205,Blade Tip Clearance Measurement Method Based on Blade Tip Timing Without the Once Per Revolution Sensor,2024,https://doi.org/10.2139/ssrn.4853205,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 4, ""source_id"": ""doi:10.2139/ssrn.4853205""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 4, ""source_id"": ""doi:10.2139/ssrn.4853205""}"
doi:10.2139/ssrn.5773472,Tip-induced shock wave for desensitization of flow behavior to circumferentially non-uniform variations of tip clearance in a transonic compressor rotor,2025,https://doi.org/10.2139/ssrn.5773472,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 17, ""source_id"": ""doi:10.2139/ssrn.5773472""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 15, ""source_id"": ""doi:10.2139/ssrn.5773472""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 17, ""source_id"": ""doi:10.2139/ssrn.5773472""}"
doi:10.2322/tjsass.60.1,The Effect of Tip Clearance on Performance of a Counter-Rotating Ducted Fan in a VTOL UAV,2017,https://doi.org/10.2322/tjsass.60.1,,6,True,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 28, ""source_id"": ""doi:10.2322/tjsass.60.1""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 11, ""source_id"": ""doi:10.2322/tjsass.60.1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 28, ""source_id"": ""doi:10.2322/tjsass.60.1""}"
doi:10.2514/6.2003-4767,Modeling Performance of Turbines at Large Tip Clearance of Unshrouded Rotor Cascades,2003,https://doi.org/10.2514/6.2003-4767,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 31, ""source_id"": ""doi:10.2514/6.2003-4767""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 31, ""source_id"": ""doi:10.2514/6.2003-4767""}"
doi:10.2514/6.2018-4437,Numerical Investigation of Effects of Tip Clearance in Shrouded Turbine Rotor Blade Performance,2018,https://doi.org/10.2514/6.2018-4437,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 20, ""source_id"": ""doi:10.2514/6.2018-4437""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 20, ""source_id"": ""doi:10.2514/6.2018-4437""}"
doi:10.2514/6.2018-4437.c1,Correction: Numerical Investigation of Effects of Tip Clearance in Shrouded Turbine Rotor Blade Performance,2018,https://doi.org/10.2514/6.2018-4437.c1,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 26, ""source_id"": ""doi:10.2514/6.2018-4437.c1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 26, ""source_id"": ""doi:10.2514/6.2018-4437.c1""}"
doi:10.5139/jksas.2013.41.7.516,Study on Tip Clearance Effect of a Counter-Rotating Ducted Fan for VTOL UAV,2013,https://doi.org/10.5139/jksas.2013.41.7.516,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 40, ""source_id"": ""doi:10.5139/jksas.2013.41.7.516""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 16, ""source_id"": ""doi:10.5139/jksas.2013.41.7.516""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 40, ""source_id"": ""doi:10.5139/jksas.2013.41.7.516""}"
doi:10.6112/kscfe.2023.28.4.106,COMPUTATIONAL ANALYSIS OF TIP CLEARANCE EFFECT ON AERODYNAMIC AND ACOUSTIC PERFORMANCE OF THE DUCTED FAN,2023,https://doi.org/10.6112/kscfe.2023.28.4.106,,6,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 33, ""source_id"": ""doi:10.6112/kscfe.2023.28.4.106""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 13, ""source_id"": ""doi:10.6112/kscfe.2023.28.4.106""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 33, ""source_id"": ""doi:10.6112/kscfe.2023.28.4.106""}"
doi:10.1007/s11630-010-0007-7,Experimental study of effects of one kind of tangentially non-uniform tip clearance on the flow field at an exit of a compressor cascade passage,2010,https://doi.org/10.1007/s11630-010-0007-7,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 26, ""source_id"": ""doi:10.1007/s11630-010-0007-7""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 26, ""source_id"": ""doi:10.1007/s11630-010-0007-7""}"
doi:10.1007/s11630-022-1729-z,Experimental Research on Inlet Steady Swirl Distortion in an Axial Compressor with Non-Uniform Tip Clearance,2022,https://doi.org/10.1007/s11630-022-1729-z,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 18, ""source_id"": ""doi:10.1007/s11630-022-1729-z""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 18, ""source_id"": ""doi:10.1007/s11630-022-1729-z""}"
doi:10.1016/j.apor.2011.07.002,Numerical investigation on the performance of Wells turbine with non-uniform tip clearance for wave energy conversion,2011,https://doi.org/10.1016/j.apor.2011.07.002,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 39, ""source_id"": ""doi:10.1016/j.apor.2011.07.002""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 39, ""source_id"": ""doi:10.1016/j.apor.2011.07.002""}"
doi:10.1016/j.ast.2026.111933,Effects of different non-uniform tip clearance layouts on compressor performance and flowfield characteristics,2026,https://doi.org/10.1016/j.ast.2026.111933,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 29, ""source_id"": ""doi:10.1016/j.ast.2026.111933""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 29, ""source_id"": ""doi:10.1016/j.ast.2026.111933""}"
doi:10.1016/j.enconman.2019.112186,Effect of rotor tip clearance on the aerodynamic performance of an aerofoil-based ducted wind turbine,2019,https://doi.org/10.1016/j.enconman.2019.112186,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 35, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 14, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 38, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 35, ""source_id"": ""doi:10.1016/j.enconman.2019.112186""}"
doi:10.1088/1742-6596/2707/1/012005,Effects of tip clearance on non-synchronous aerodynamic excitation of compressor rotor blades,2024,https://doi.org/10.1088/1742-6596/2707/1/012005,"Abstract The unstable tip flow of compressor rotor may cause the aeroelastic problems, inducing the non-synchronous vibration with high amplitude level, which has a significant effect on blade high cycle fatigue and safety. In order to investigate the effects of tip clearance on non-synchronous aerodynamic excitation of compressor rotor blades, the full annular numerical simulations were conducted for the unsteady flow field of a 1.5-stage compressor under near stall conditions. The frequency characteristics of non-synchronous aerodynamic excitation and tip unstable flow structure were analysed for different tip clearances (0.5%C, 1.0%C, 2.0%C, and 3.0%C). The results showed that the frequency and amplitude are strongly influenced by the tip clearance size. For 0.5%C tip clearance, the main frequency of non-synchronous aerodynamic excitation is the low-frequency aerodynamic excitation frequency, which is mainly caused by tornado-like vortex in the tip suction side, the dominant aerodynamic disturbance mode number is 19. For 2.0%C and 3.0%C tip clearance, the dominant aerodynamic disturbance mode number is 47, and the main aerodynamic excitation frequency is high frequency non-synchronous aerodynamic excitation frequency, mainly caused by the shedding vortices propagating circumferentially at the blade tip, exhibiting the feature of “rotating instability”.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 36, ""source_id"": ""doi:10.1088/1742-6596/2707/1/012005""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 36, ""source_id"": ""doi:10.1088/1742-6596/2707/1/012005""}"
doi:10.1109/ieeeconf38699.2020.9389439,Tip clearance influence on pressure fluctuation of a composite ducted propeller using two-way FSI method,2020,https://doi.org/10.1109/ieeeconf38699.2020.9389439,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 19, ""source_id"": ""doi:10.1109/ieeeconf38699.2020.9389439""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 19, ""source_id"": ""doi:10.1109/ieeeconf38699.2020.9389439""}"
doi:10.1115/1.1359212,An Aerodynamic Shroud for Automotive Cooling Fans,2000,https://doi.org/10.1115/1.1359212,"Results from an experimental investigation of an aerodynamic fan shroud are reported. The device was motivated by the relatively large (2.5 cm) tip clearance required in automotive cooling fans which are mounted to the engine. The shroud consists of a pressurized plenum and a Coanda attachment surface to deliver a jet of high momentum air into the tip clearance region. Both the performance and the efficiency for the initial system design were enhanced at higher flow rates, and degraded at lower flow rates. A small tuft was used to observe qualitative flow features in the near wake and tip clearance region of the fan. This information was used to create a modified design. The new geometry was tested and found to provide improved performance characteristics for a wider range of flow rate conditions.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 38, ""source_id"": ""doi:10.1115/1.1359212""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 38, ""source_id"": ""doi:10.1115/1.1359212""}"
doi:10.1115/1.1574822,Effect of Unsteady Stator Wake—Rotor Double-Leakage Tip Clearance Flow Interaction on Time-Average Compressor Performance,2003,https://doi.org/10.1115/1.1574822,"A study has been conducted, using unsteady three-dimensional Reynolds-averaged Navier-Stokes simulations to determine the impact on rotor performance of the interaction between upstream (steady defect and time-varying defect) stator wakes and rotor tip clearance flow. The key effects of the interaction between steady stator wakes and rotor tip clearance flow are: 1) a decrease in loss and blockage associated with tip clearance flow; 2) an increase in passage static pressure rise. Performance benefit is seen in the operability range from near design to high loading. The benefit is modest near design and increases with loading. Significant beneficial changes due to the stator-rotor interaction occur when the phenomenon of tip clearance flow double-leakage is present. Double-leakage occurs when the tip clearance flow passes through the tip gap of the adjacent blade. It is detrimental for compressor performance. The effect of strong stator-rotor interaction is to suppress double-leakage on a time-average basis. Double-leakage typically takes place at high loading but can be present at design condition as well, for modern highly loaded compressor. A benefit due to unsteady interaction is also observed in the operability range of the rotor. A new generic causal mechanism is proposed to explain the observed changes in performance. It identifies the interaction between the tip clearance flow and the pressure pulses, induced on the rotor blade pressure surface by the upstream wakes, a",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 37, ""source_id"": ""doi:10.1115/1.1574822""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 37, ""source_id"": ""doi:10.1115/1.1574822""}"
doi:10.1115/gt2004-53408,The Aerodynamic Interaction of Tip Leakage and Mainstream Flows in a Fully-Ducted Axial Fan,2004,https://doi.org/10.1115/gt2004-53408,"The three dimensional structures of the blade tip vortical flow field is herein discussed for an axial fan in a fully-ducted configuration. The investigation has been carried-out using an accurate in-house developed multi-level parallel finite element RANS solver, with the adoption of a non-isotropic two-equation turbulence closure. Due to the fully-ducted configuration the fan has a complex vortical flow field near the rotor tip. The tip clearance flows have been detected for operating conditions near peak efficiency and near stall, with multiple vortex formations being identified in both cases. The nature of the flow mechanisms in the fan tip region is correlated to the specific blade design features that promote reduced aerodynamic noise. It was found that the blade lean at the higher radii attenuates the sensitivity to leakage flow effects. Consequently, the rotor operates efficiently and with nearly unchanged noise emission approaching its throttling limit. The rotor loss behaviour, within the passage and downstream of it, is also discussed at both near design and part-load conditions.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 26, ""source_id"": ""doi:10.1115/gt2004-53408""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 26, ""source_id"": ""doi:10.1115/gt2004-53408""}"
